ID	SUBJECT	SESSION	ROW	C_CHAT	C_CLAUSES	C_NP	CONTEXT
10240801709	24	8	1709	thirty+oclock .	0	0	
10240801711	24	8	1711	thirty+oclock .	0	0	
10240801713	24	8	1713	yeah .	0	0	
10240801717	24	8	1717	&um she will be at the party with Jacob .	1	3	
10240801720	24	8	1720	&um yeah .	0	0	
10240801722	24	8	1722	yeah .	0	0	
10240801724	24	8	1724	yeah .	0	0	
10240801726	24	8	1726	where's my pen thing ?	1	1	
10240801727	24	8	1727	here's my pen thing .	1	1	
10240801728	24	8	1728	it's for the pens are that have been stapled .	3	2	
10240801729	24	8	1729	okay, now I'm going to mail this .	1	2	
10240801734	24	8	1734	&oh .			
10240801736	24	8	1736	where ?	0	0	
10240801738	24	8	1738	Mommy !	0	1	
10240801740	24	8	1740	&um we're send mails to our friends and family .	1	4	
10240801742	24	8	1742	our friends and family !	0	2	
10240801744	24	8	1744	we're going to mail them to our friends and family .	1	4	
10240801746	24	8	1746	&um, those postcards .	0	1	
10240801748	24	8	1748	yeah .	0	0	
10240801750	24	8	1750	&xxx missing one more .	1	1	
10240801752	24	8	1752	this the +...	1	1	
10240801756	24	8	1756	what ?	0	0	
10240801758	24	8	1758	look .	1	0	
10240801762	24	8	1762	a o@l .	0	1	
10240801765	24	8	1765	right .	0	0	
10240801766	24	8	1766	look .	1	0	
10240801767	24	8	1767	I do &xxx .	1	1	
10240801771	24	8	1771	Rex .	0	1	
10240801773	24	8	1773	T+Rex .	0	1	
10240801775	24	8	1775	no look, those +...	0	1	
10240801776	24	8	1776	no these are my &xxx .	1	1	
10240801782	24	8	1782	they're my things .	1	2	
10240801784	24	8	1784	don't look at them .	1	1	
10240801787	24	8	1787	no .	0	0	
10240801788	24	8	1788	I don't want +...	1	1	
10240801792	24	8	1792	that's an e@l .	1	2	
10240801794	24	8	1794	uh+huh .	0	0	
10240801795	24	8	1795	and that's a &suh .	1	1	
10240801796	24	8	1796	achoo .	0	0	
10240801804	24	8	1804	it not library time yet .	1	2	
10240801806	24	8	1806	uhuh .	0	0	
10240801808	24	8	1808	give to me .	1	1	
10240801814	24	8	1814	hmmm .	0	0	
10240801816	24	8	1816	no .	0	0	
10240801820	24	8	1820	the +...	0	0	
10240801822	24	8	1822	train ?	0	1	
10240801825	24	8	1825	no .	0	0	
10240801828	24	8	1828	no .	0	0	
10240801830	24	8	1830	I don't want +...	1	1	
10240801833	24	8	1833	I want to read Barney .	1	2	
10240801835	24	8	1835	yeah .	0	0	
10240801838	24	8	1838	yes we do .	1	1	
10240801840	24	8	1840	yes we do .	1	1	
10240801843	24	8	1843	but +...	0	0	
10240801844	24	8	1844	no .	0	0	
10240801849	24	8	1849	no .	0	0	
10240801852	24	8	1852	no .	0	0	
10240801854	24	8	1854	Mommy &xxx .	0	1	
10240801857	24	8	1857	that's how you say quiet@q in Spanish .	2	3	
10240801865	24	8	1865	no !	0	0	
10240801866	24	8	1866	we can't read that !	1	2	
10240801868	24	8	1868	they're my toy +...	1	2	
10240801873	24	8	1873	no &xxx +...	0	0	
10240801875	24	8	1875	but we got to send postcards .	1	2	
10240801877	24	8	1877	yeah !	0	0	
10240801879	24	8	1879	what ?	0	0	
10240801884	24	8	1884	&um, this is supposed to go in there &xxx like this, and it comes off .	2	4	
10240801886	24	8	1886	here .	0	0	
10240801891	24	8	1891	those are my things .	1	2	
10240801893	24	8	1893	why ?	0	0	
10240801896	24	8	1896	what ?	0	0	
10240801902	24	8	1902	Santa+Claus .	0	1	
10240801905	24	8	1905	it's her .	1	2	
10240801909	24	8	1909	Mrs+Santa+Claus .	0	1	
10240801916	24	8	1916	her ?	0	1	
10240801920	24	8	1920	&um, red .	0	0	
10240801923	24	8	1923	and this part is white .	1	2	
10240801925	24	8	1925	look, it says peach, that said orange &xxx .	2	4	
10240801926	24	8	1926	my toys .	0	1	
10240801928	24	8	1928	lay them out .	1	1	
10240801929	24	8	1929	laying out straight .	1	0	
10240801931	24	8	1931	and this .	0	1	
10240801932	24	8	1932	and I want to color this ?	1	2	
10240801933	24	8	1933	this white ?	0	1	
10240801946	24	8	1946	red .	0	0	
10240801949	24	8	1949	yeah .	0	0	
10240801950	24	8	1950	peach .	0	1	
10240801951	24	8	1951	and his eyebrows ?	0	1	
10240801960	24	8	1960	I have a little scratch here .	1	2	
10240801965	24	8	1965	you brought it ?	1	2	
10240801966	24	8	1966	I came with you ?	1	2	
10240801968	24	8	1968	you came ?	1	1	
10240801970	24	8	1970	you came back ?	1	1	
10240801974	24	8	1974	maybe color can help .	1	1	
10240801980	24	8	1980	yeah .	0	0	
10240801986	24	8	1986	&uh &um black and white ?	0	1	
10240801989	24	8	1989	no .	0	0	
10240801990	24	8	1990	supposed to be black .	1	0	
10240801991	24	8	1991	he's Mrs+Claus .	1	2	
10240801993	24	8	1993	&xxx Santa+Claus .	0	1	
10240801995	24	8	1995	yeah .	0	0	
10240801996	24	8	1996	that's Mrs+Claus too .	1	2	
10240801997	24	8	1997	you're Mrs+Claus .	1	2	
10240801999	24	8	1999	you are Mrs+Claus .	1	2	
10240802001	24	8	2001	you are Mrs+Claus .	1	2	
10240802002	24	8	2002	you are Mrs+Claus .	1	2	
10240802006	24	8	2006	no, this North+Pole .	1	1	
10240802008	24	8	2008	yeah &xxx .	0	0	
10240802011	24	8	2011	&um in a sleigh .	0	1	
10240802013	24	8	2013	yeah .	0	0	
10240802015	24	8	2015	&um, you run .	1	1	
10240802017	24	8	2017	yeah .	0	0	
10240802018	24	8	2018	wait, look !	1	0	
10240802019	24	8	2019	hurry !	1	0	
10240802020	24	8	2020	like that .	0	1	
10240802023	24	8	2023	&um +...			
10240802024	24	8	2024	drive .	0	1	
10240802025	24	8	2025	drive .	0	1	
10240802029	24	8	2029	yeah .	0	0	
10240802030	24	8	2030	&xxx catch a train too .	1	1	
10240802031	24	8	2031	you can't catch the train .	1	2	
10240802032	24	8	2032	&hahaha +...			
10240802034	24	8	2034	no .	0	0	
10240802035	24	8	2035	Mrs+Claus face .	0	1	
10240802037	24	8	2037	yep .	0	0	
10240802040	24	8	2040	why ?	0	0	
10240802042	24	8	2042	on here ?	0	1	point while holding crayons
10240802044	24	8	2044	these are the boxes I got to color .	2	3	
10240802046	24	8	2046	&xxx I want to do that one next .	1	2	
10240802047	24	8	2047	I want to do this one next .	1	2	
10240802051	24	8	2051	red ?	0	0	point while holding crayon
10240802053	24	8	2053	purple ?	0	0	
10240802055	24	8	2055	purple ?	0	0	
10240802057	24	8	2057	yeah .	0	0	
10240802059	24	8	2059	purple ?	0	0	
10240802061	24	8	2061	purple .	0	0	
10240802064	24	8	2064	I saw +...	1	1	
10240802065	24	8	2065	Santa had purple eyes .	1	2	
10240802067	24	8	2067	yes he did .	1	1	
10240802068	24	8	2068	&um Mom, I see someone who &xxx with purple dress .	1	3	
10240802070	24	8	2070	that's a purple dress .	1	2	
10240802072	24	8	2072	that's a green dress .	1	2	
10240802074	24	8	2074	&xxx in a yellow shirt .	0	1	
10240802076	24	8	2076	&xxx at the top .	0	1	
10240802077	24	8	2077	and lipstick .	0	1	
10240802078	24	8	2078	here's some lipstick for you .	1	2	
10240802082	24	8	2082	&um, rojo@f .	0	0	
10240802085	24	8	2085	I don't know .	1	1	
10240802087	24	8	2087	I don't know .	1	1	
10240802091	24	8	2091	&um what's peach@q in Spanish ?	1	1	
10240802097	24	8	2097	and I think purple is &xxx .	2	2	
10240802099	24	8	2099	and I think white@q is blanco@f .	2	1	
10240802102	24	8	2102	I think purple is &xxx .	2	2	
10240802104	24	8	2104	I think green@q is verde@f .	2	1	
10240802106	24	8	2106	I think red@q is rojo@f .	2	1	
10240802107	24	8	2107	I think &xxx .	1	1	
10240802112	24	8	2112	eyebrow .	0	1	
10240802117	24	8	2117	where do you paste him ?	1	2	
10240802119	24	8	2119	and my mom said eyebrows +...	1	2	
10240802120	24	8	2120	brown, yellow .	0	1	
10240802121	24	8	2121	peach .	0	1	
10240802124	24	8	2124	brown beard .	0	1	
10240802126	24	8	2126	&um &xxx we don't have brown .	1	1	
10240802129	24	8	2129	no, I don't want him to stay white .	2	2	
10240802131	24	8	2131	yeah .	0	0	
10240802133	24	8	2133	yeah .	0	0	
10240802135	24	8	2135	yeah .	0	0	
10240802138	24	8	2138	no I want to make it look a pretty Santa .	2	3	
10240802139	24	8	2139	and green .	0	0	
10240802141	24	8	2141	yeah .	0	0	
10240802143	24	8	2143	I want him to be pretty .	2	2	
10240802150	24	8	2150	I don't know .	1	1	
10240802153	24	8	2153	I'm making &xxx .	1	1	
10240802157	24	8	2157	&xxx, Silly+Billy .	0	1	
10240802158	24	8	2158	I've seen somebody with a blue &xxx .	1	3	
10240802160	24	8	2160	&um, Patty .	0	1	
10240802162	24	8	2162	yeah .	0	0	
10240802164	24	8	2164	yeah .	0	0	
10240802166	24	8	2166	&um Chatty .	0	1	
10240802169	24	8	2169	yeah, Patty from Chatty .	0	2	
10240802171	24	8	2171	&xxx Patty from Chatty .	0	2	
10240802173	24	8	2173	yeah .	0	0	
10240802176	24	8	2176	&um you got to color that side, and &xxx .	1	2	gesture unclear, perhaps iconic
10240802178	24	8	2178	seeds .	0	1	
10240802181	24	8	2181	I don't know .	1	1	
10240802183	24	8	2183	it's pretty !	1	1	
10240802185	24	8	2185	now green .	0	0	
10240802186	24	8	2186	look .	1	0	
10240802188	24	8	2188	look what I just did .	2	1	
10240802194	24	8	2194	now this part .	0	1	
10240802195	24	8	2195	want to color it blue .	1	1	
10240802196	24	8	2196	I seen somebody with a blue +...	1	3	
10240802197	24	8	2197	what's this ?	1	2	
10240802200	24	8	2200	&um I seen somebody with a fur hat +...	1	3	
10240802201	24	8	2201	is &xxx .	1	0	
10240802203	24	8	2203	I'm not scribbling+scrabble@ .	1	1	
10240802206	24	8	2206	don't scribble+scrabble@ .	1	0	
10240802209	24	8	2209	nope .	0	0	
10240802210	24	8	2210	not nice .	0	0	
10240802211	24	8	2211	&xxx Santa .	0	1	
10240802215	24	8	2215	yeah .	0	0	
10240802216	24	8	2216	I don't want it peach .	1	3	
10240802217	24	8	2217	I seen somebody with a blue face .	1	3	
10240802218	24	8	2218	&um, Kenny .	0	1	
10240802220	24	8	2220	what ?	0	0	
10240802223	24	8	2223	don't scribble+scrabble@ .	1	0	
10240802229	24	8	2229	yeah .	0	0	
10240802236	24	8	2236	okay .	0	0	
10240802238	24	8	2238	yeah .	0	0	
10240802244	24	8	2244	hm ?	0	0	
10240802248	24	8	2248	I cut his face .	1	2	
10240802250	24	8	2250	yes you do .	1	1	
10240802259	24	8	2259	hi, Daddy .	0	0	
10240802260	24	8	2260	what do you want for Christmas ?	1	2	
10240802263	24	8	2263	&oh !			
10240802265	24	8	2265	that's not very good .	1	1	
10240802266	24	8	2266	you don't get anything like that .	1	3	
10240802267	24	8	2267	you get a toy .	1	2	
10240802270	24	8	2270	you hold this .	1	2	
10240802274	24	8	2274	I want &um a Barbie doll .	1	2	
10240802278	24	8	2278	and he said what else ?	1	1	
10240802280	24	8	2280	&um +...			
10240802281	24	8	2281	a daddy .	0	1	
10240802285	24	8	2285	&um +...			
10240802286	24	8	2286	&um a Christmas tree .	0	1	
10240802290	24	8	2290	&um, a puzzle .	0	1	
10240802293	24	8	2293	yeah .	0	0	
10240802295	24	8	2295	&um +...			
10240802297	24	8	2297	no, she has it .	1	2	
10240802301	24	8	2301	&um, a Barbie book .	0	1	
10240802306	24	8	2306	no .	0	0	
10240802310	24	8	2310	she .	0	1	
10240802313	24	8	2313	&um +...			
10240802315	24	8	2315	yeah .	0	0	
10240802317	24	8	2317	yeah .	0	0	
10240802319	24	8	2319	yeah .	0	0	
10240802321	24	8	2321	yeah .	0	0	
10240802323	24	8	2323	&um a scooter is pink, Santa .	1	1	
10240802325	24	8	2325	yeah .	0	0	
10240802326	24	8	2326	not a blue one .	0	1	
10240802328	24	8	2328	no .	0	0	
10240802330	24	8	2330	no .	0	0	
10240802332	24	8	2332	no .	0	0	
10240802334	24	8	2334	you skate like this .	1	2	
10240802338	24	8	2338	&um, you sleep on a bed, Santa .	1	2	
10240802341	24	8	2341	and you eat food, Santa .	1	2	
10240802345	24	8	2345	you're+welcome .	0	0	
10240802346	24	8	2346	and I want a tent, Santa .	1	2	
10240802348	24	8	2348	yeah .	0	0	
10240802350	24	8	2350	a pink one .	0	1	
10240802352	24	8	2352	yeah .	0	0	
10240802354	24	8	2354	go in it .	1	1	
10240802356	24	8	2356	yeah .	0	0	
10240802358	24	8	2358	you go in tents !	1	2	
10240802360	24	8	2360	yeah .	0	0	
10240802363	24	8	2363	&um +...			
10240802365	24	8	2365	yeah .	0	0	
10240802367	24	8	2367	yeah .	0	0	
10240802371	24	8	2371	&um Santa .	0	1	
10240802372	24	8	2372	something else is going to happen to me, like my friends are going to get one of my things .	2	4	
10240802374	24	8	2374	because they want one of my things .	1	2	
10240802377	24	8	2377	okay .	0	0	
10240802382	24	8	2382	Santa .	0	1	
10240802383	24	8	2383	Santa where are you ?	1	1	
10240802389	24	8	2389	&hohoho .			
10240802390	24	8	2390	what do you want for Christmas ?	1	2	
10240802394	24	8	2394	but there's no house shoes at Christmas .	1	2	
10240802397	24	8	2397	because I don't have any house shoes .	1	2	
10240802400	24	8	2400	no .	0	0	
10240802402	24	8	2402	because house shoes are not supposed to be Christmas .	1	2	
10240802404	24	8	2404	no .	0	0	
10240802405	24	8	2405	there are not supposed to be at Christmas .	1	1	
10240802407	24	8	2407	supposed .	1	0	
10240802408	24	8	2408	Santa sayed the wrong thing .	1	2	
10240802411	24	8	2411	yeah .	0	0	
10240802413	24	8	2413	Santa, you sayed the wrong thing .	1	2	
10240802414	24	8	2414	I did ?	1	1	
10240802415	24	8	2415	yeah .	0	0	
10240802416	24	8	2416	what+about a Barbie doll ?	0	1	
10240802418	24	8	2418	you want some house shoes ?	1	2	
10240802420	24	8	2420	no, there's no house shoes .	1	1	
10240802421	24	8	2421	what+about toys ?	0	1	
10240802422	24	8	2422	the toys next Christmas .	0	2	
10240802424	24	8	2424	okay, what else ?	0	0	
10240802426	24	8	2426	what else ?	0	0	
10240802429	24	8	2429	new jam is not Christmas, little girl .	1	2	
10240802430	24	8	2430	you smelly girl .	0	2	
10240802433	24	8	2433	yes !	0	0	
10240802434	24	8	2434	that's what they have for Christmas .	2	4	
10240802435	24	8	2435	toys .	0	1	
10240802437	24	8	2437	yes !	0	0	
10240802440	24	8	2440	no .	0	0	
10240802443	24	8	2443	yes .	0	0	
10240802445	24	8	2445	yes .	0	0	
10240802449	24	8	2449	yeah .	0	0	
10240802453	24	8	2453	yes .	0	0	
10240802454	24	8	2454	I want a baby doll .	1	2	
10240802456	24	8	2456	yeah .	0	0	
10240802457	24	8	2457	you want a baby doll too ?	1	2	
10240802458	24	8	2458	yeah .	0	0	
10240802459	24	8	2459	what+about something else ?	0	1	
10240802462	24	8	2462	yeah .	0	0	
10240802463	24	8	2463	me !	0	1	
10240802464	24	8	2464	I want a train !	1	2	
10240802467	24	8	2467	yeah .	0	0	
10240802469	24	8	2469	now you hold .	1	1	
10240802471	24	8	2471	this .	0	1	
10240802472	24	8	2472	say, &hahaha, merry Christmas .	1	1	
10240802475	24	8	2475	hello .	0	0	
10240802477	24	8	2477	&um +...			
10240802478	24	8	2478	a candle .	0	1	
10240802483	24	8	2483	but what+about +...	0	0	
10240802484	24	8	2484	what+about a doggie ?	0	1	
10240802486	24	8	2486	but everybody wants a doggie .	1	2	
10240802488	24	8	2488	everybody wants a doggie .	1	2	
10240802491	24	8	2491	but doggie goes ruff, right ?	1	1	
10240802495	24	8	2495	no .	0	0	
10240802497	24	8	2497	yeah .	0	0	
10240802499	24	8	2499	yeah .	0	0	
10240802501	24	8	2501	uh+huh .	0	0	
10240802502	24	8	2502	it goes neigh !	1	1	
10240802505	24	8	2505	&um, a crayon just like this .	0	2	
10240802507	24	8	2507	yeah .	0	0	
10240802508	24	8	2508	and a crayon just like this .	0	2	
10240802510	24	8	2510	and a crayon looks like this .	1	2	
10240802512	24	8	2512	and a crayon just like this .	0	2	
10240802514	24	8	2514	no .	0	0	
10240802517	24	8	2517	there's no world peace at Christmas &xxx .	1	2	
10240802522	24	8	2522	no .	0	0	
10240802524	24	8	2524	no, Santa .	0	1	
10240802526	24	8	2526	okay .	0	0	
10240802527	24	8	2527	but what+about scissors ?	0	1	
10240802528	24	8	2528	everybody wants scissors .	1	2	
10240802530	24	8	2530	mm+hm .	0	0	
10240802535	24	8	2535	purple .	0	0	
10240802537	24	8	2537	yeah .	0	0	
10240802539	24	8	2539	everything is in church and we know all about it .	2	4	
10240802541	24	8	2541	yeah .	0	0	
10240802542	24	8	2542	Santa .	0	1	
10240802548	24	8	2548	Santa !	0	1	
10240802553	24	8	2553	&xxx Santa broke .	1	1	
10240802556	24	8	2556	no, Santa &xxx .	0	1	
10240802558	24	8	2558	we broke Santa .	1	2	
10240802559	24	8	2559	we didn't cut Santa .	1	2	
10240802560	24	8	2560	where's my other &xxx ?	1	1	
10240802562	24	8	2562	where ?	0	0	
10240802563	24	8	2563	&oh, right here .	0	0	
10240802565	24	8	2565	no .	0	0	
10240802567	24	8	2567	no .	0	0	
10240802577	24	8	2577	yeah .	0	0	
10240802579	24	8	2579	yes .	0	0	
10240802581	24	8	2581	a +...	0	0	
10240802585	24	8	2585	a ham +...	0	1	
10240802590	24	8	2590	silly .	0	0	
10240802593	24	8	2593	A_Hat_For_Ham &xxx .	0	1	
10240802595	24	8	2595	A_Hat_For_Ham .	0	1	
10240802596	24	8	2596	hi &xxx .	0	0	
10240802600	24	8	2600	what's this ?	1	2	
10240802602	24	8	2602	&xxx she has &xxx .	1	1	
10240802606	24	8	2606	she has &xxx .	1	1	
10240802607	24	8	2607	no, there's another word right there .	1	1	
10240802610	24	8	2610	has a hat &ha .	1	1	point while holding C's R index finger
10240802614	24	8	2614	&ha .			
10240802616	24	8	2616	no I'm not .	1	1	
10240802622	24	8	2622	he has a hat .	1	2	point while holding C's R index finger
10240802624	24	8	2624	great .	0	0	
10240802625	24	8	2625	&xxx that house .	0	1	
10240802626	24	8	2626	&um Santa, I want grapes .	1	2	
10240802628	24	8	2628	yeah .	0	0	
10240802630	24	8	2630	&um Mom he's &hahoho .	1	1	
10240802631	24	8	2631	where's my part of my sticks ?	1	2	
10240802632	24	8	2632	here it is .	1	1	point while holding Santa face
10240802633	24	8	2633	I got to go in here .	1	2	
10240802634	24	8	2634	you cut me out in two pieces .	1	3	
10240802635	24	8	2635	let me get back in here .	2	2	
10240802636	24	8	2636	let me in here .	1	2	
10240802637	24	8	2637	I miss the part of my stuff .	1	3	
10240802640	24	8	2640	okay .	0	0	
10240802641	24	8	2641	let me do it .	2	2	
10240802643	24	8	2643	I'm safe .	1	1	
10240802644	24	8	2644	the &xxx going to get it .	1	2	
10240802645	24	8	2645	&xxx Christmas &xxx he going .	1	2	
10240802648	24	8	2648	&la .			
10240802656	24	8	2656	&um, Cookie+Monster .	0	1	
10240802658	24	8	2658	yeah !	0	0	
10240802665	24	8	2665	Christmas &xxx a song, the cookies all along, and Cookie+Monster sings .	1	4	C makes up words
10240802666	24	8	2666	Cookie+Monster doesn't sing &xxx every day he sings .	2	3	C makes up words
10240802669	24	8	2669	no .	0	0	
10240802670	24	8	2670	and every time he licks a little, he eats it chomp .	2	4	C makes up words
10240802671	24	8	2671	it's not a cookie .	1	2	C makes up words
10240802672	24	8	2672	it not a cookie .	1	2	C makes up words
10240802673	24	8	2673	it not a cookie .	1	2	C makes up words
10240802674	24	8	2674	it's not a cookie .	1	2	C makes up words
10240802675	24	8	2675	it's not a cookie .	1	2	C makes up words
10240802676	24	8	2676	it not a cookie .	1	2	C makes up words
10240802677	24	8	2677	it's not a cookie .	1	2	C makes up words
10240802678	24	8	2678	not a cookie, &hahaha .	0	1	C makes up words
10240802679	24	8	2679	it not a cookie &xxx &ha .	1	2	C makes up words
10240802680	24	8	2680	not a cookie, &ha .	0	1	C makes up words
10240802681	24	8	2681	when it's a cookie, not a cookie .	1	3	C makes up words
10240802682	24	8	2682	that's how it goes .	2	2	
10240802685	24	8	2685	yeah .	0	0	
10240802687	24	8	2687	now you sing it .	1	2	point while holding crayon
10240802691	24	8	2691	no .	0	0	
10240802692	24	8	2692	let's sing Elmo .	1	1	
10240802694	24	8	2694	yeah .	0	0	
10240802696	24	8	2696	Elmo's song .	0	2	
10240802698	24	8	2698	Zoe .	0	1	
10240802702	24	8	2702	no !	0	0	
10240802703	24	8	2703	Zoe !	0	1	
10240802705	24	8	2705	Zoe !	0	1	
10240802707	24	8	2707	Zoe !	0	1	
10240802711	24	8	2711	Elmo Zoe !	0	1	
10240802712	24	8	2712	and Zoe loves Zoe .	1	2	
10240802714	24	8	2714	yeah .	0	0	
10240802715	24	8	2715	and Zoe loves +...	0	1	
10290800001	29	8	1	see ?	1	0	
10290800004	29	8	4	yummy yum .	0	0	
10290800005	29	8	5	&oh !			
10290800007	29	8	7	got move it .	1	1	
10290800008	29	8	8	move it .	1	1	
10290800009	29	8	9	move it .	1	1	
10290800010	29	8	10	move it .	1	1	
10290800011	29	8	11	move it .	1	1	
10290800012	29	8	12	move it .	1	1	
10290800013	29	8	13	move it .	1	1	
10290800014	29	8	14	now what do you want to eat ?	1	2	
10290800015	29	8	15	cheese .	0	1	
10290800016	29	8	16	chicken .	0	1	
10290800017	29	8	17	there .	0	0	
10290800018	29	8	18	there .	0	0	
10290800019	29	8	19	making good hot cocoa .	1	1	
10290800020	29	8	20	you see me staying on the line ?	2	3	
10290800021	29	8	21	not a good line &xxx .	0	1	
10290800022	29	8	22	I guess I'm not .	2	2	
10290800026	29	8	26	no I want to give you a hug and a kiss .	1	4	
